transaction_id,account_id,account_type,date,merchant_name,raw_description,amount,currency,pending,category
boa_0873_2026-04-04_0947_8eeb7352,boa_cc_0873,credit_card,2026-04-04,APPLE.COM/BILL 866-712-7753 CA,APPLE.COM/BILL 866-712-7753 CA,5.99,USD,False,Subscriptions
boa_0873_2026-04-05_8503_728191dd,boa_cc_0873,credit_card,2026-04-05,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,3.47,USD,False,Gas & Fuel
boa_0873_2026-04-07_4490_368cd9d3,boa_cc_0873,credit_card,2026-04-07,TST*LULUS THAI NOODLE S Overland ParkKS,TST*LULUS THAI NOODLE S Overland ParkKS,79.91,USD,False,Restaurants
boa_0873_2026-04-09_1799_05c1a6cb,boa_cc_0873,credit_card,2026-04-09,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,10.14,USD,False,Groceries
boa_0873_2026-04-10_9679_6ea430d2,boa_cc_0873,credit_card,2026-04-10,PRINTWITHME 7737972118 IL,PRINTWITHME 7737972118 IL,0.33,USD,False,Shopping
boa_0873_2026-04-10_6256_28185a75,boa_cc_0873,credit_card,2026-04-10,MIDTOWN MARKET KANSAS CITY MO,MIDTOWN MARKET KANSAS CITY MO,8.53,USD,False,Groceries
boa_0873_2026-04-10_8114_bc2d200d,boa_cc_0873,credit_card,2026-04-10,7-ELEVEN 21057 KANSAS CITY MO,7-ELEVEN 21057 KANSAS CITY MO,15.39,USD,False,Convenience Store
boa_0873_2026-04-12_6320_59e62fc7,boa_cc_0873,credit_card,2026-04-12,AMAZON PRIME*D67NI5TG3 Amzn.com/billWA,AMAZON PRIME*D67NI5TG3 Amzn.com/billWA,8.05,USD,False,Shopping
boa_0873_2026-04-12_8320_728191dd,boa_cc_0873,credit_card,2026-04-12,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,1.06,USD,False,Gas & Fuel
boa_0873_2026-04-13_5432_05c1a6cb,boa_cc_0873,credit_card,2026-04-13,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,75.21,USD,False,Groceries
boa_0873_2026-04-15_5319_9d6f47ba,boa_cc_0873,credit_card,2026-04-15,STARBUCKS 8007827282 800-782-7282 WA,STARBUCKS 8007827282 800-782-7282 WA,10.0,USD,False,Coffee Shops
boa_0873_2026-04-15_1158_05c1a6cb,boa_cc_0873,credit_card,2026-04-15,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,369.1,USD,False,Groceries
boa_0873_2026-04-16_2208_0fea556f,boa_cc_0873,credit_card,2026-04-16,ADIDAS US ONLINE STORE 800-9829337 OR,ADIDAS US ONLINE STORE 800-9829337 OR,119.3,USD,False,
boa_0873_2026-04-16_6731_809ef636,boa_cc_0873,credit_card,2026-04-16,COSENTINO'S SUN FRESH#44 KANSAS CITY MO,COSENTINO'S SUN FRESH#44 KANSAS CITY MO,18.98,USD,False,Groceries
boa_0873_2026-04-17_6439_1c61bfc9,boa_cc_0873,credit_card,2026-04-17,VISIBLE 866-331-3527 CO,VISIBLE 866-331-3527 CO,20.0,USD,False,Utilities
boa_0873_2026-04-17_4829_05c1a6cb,boa_cc_0873,credit_card,2026-04-17,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,2.23,USD,False,Groceries
boa_0873_2026-04-17_5231_d16b88fa,boa_cc_0873,credit_card,2026-04-17,THE HOME DEPOT #3021 KANSAS CITY MO,THE HOME DEPOT #3021 KANSAS CITY MO,18.59,USD,False,Shopping
boa_0873_2026-04-18_3926_bc2d200d,boa_cc_0873,credit_card,2026-04-18,7-ELEVEN 21057 KANSAS CITY MO,7-ELEVEN 21057 KANSAS CITY MO,7.69,USD,False,Convenience Store
boa_0873_2026-04-18_8863_05c1a6cb,boa_cc_0873,credit_card,2026-04-18,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,15.83,USD,False,Groceries
boa_0873_2026-04-18_3753_79391b3f,boa_cc_0873,credit_card,2026-04-18,PAYRANGE MOBILE https://www.pOR,PAYRANGE MOBILE https://www.pOR,10.0,USD,False,
boa_0873_2026-04-18_3671_728191dd,boa_cc_0873,credit_card,2026-04-18,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,2.56,USD,False,Gas & Fuel
boa_0873_2026-04-19_7582_05c1a6cb,boa_cc_0873,credit_card,2026-04-19,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,2.23,USD,False,Groceries
boa_0873_2026-04-19_7590_05c1a6cb,boa_cc_0873,credit_card,2026-04-19,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,4.27,USD,False,Groceries
boa_0873_2026-04-19_2206_d43a5ff1,boa_cc_0873,credit_card,2026-04-19,BARAKA MARKET KANSAS CITY MO,BARAKA MARKET KANSAS CITY MO,14.91,USD,False,
boa_0873_2026-04-19_4775_28185a75,boa_cc_0873,credit_card,2026-04-19,MIDTOWN MARKET KANSAS CITY MO,MIDTOWN MARKET KANSAS CITY MO,10.41,USD,False,Groceries
boa_0873_2026-04-19_9648_bc2d200d,boa_cc_0873,credit_card,2026-04-19,7-ELEVEN 21057 KANSAS CITY MO,7-ELEVEN 21057 KANSAS CITY MO,14.61,USD,False,Convenience Store
boa_0873_2026-04-19_2842_728191dd,boa_cc_0873,credit_card,2026-04-19,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,0.01,USD,False,Gas & Fuel
boa_0873_2026-04-19_2859_728191dd,boa_cc_0873,credit_card,2026-04-19,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,1.35,USD,False,Gas & Fuel
boa_0873_2026-04-21_0560_daebc7f2,boa_cc_0873,credit_card,2026-04-21,TST* DESI CHOWRASTHA - OVOVERLAND PARKKS,TST* DESI CHOWRASTHA - OVOVERLAND PARKKS,17.05,USD,False,Restaurants
boa_0873_2026-04-21_0058_e1fe9d99,boa_cc_0873,credit_card,2026-04-21,STATE FARM INSURANCE 800-956-6310 IL,STATE FARM INSURANCE 800-956-6310 IL,45.8,USD,False,Insurance
boa_0873_2026-04-21_8492_05c1a6cb,boa_cc_0873,credit_card,2026-04-21,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,13.89,USD,False,Groceries
boa_0873_2026-04-21_3331_58af92f6,boa_cc_0873,credit_card,2026-04-21,TST*Q39 - MIDTOWN Kansas City MO,TST*Q39 - MIDTOWN Kansas City MO,93.46,USD,False,Restaurants
boa_0873_2026-04-22_3577_87d87e38,boa_cc_0873,credit_card,2026-04-22,SQ *NORTHEAST PIZZA Kansas City MO,SQ *NORTHEAST PIZZA Kansas City MO,37.18,USD,False,
boa_0873_2026-04-22_9723_c2b7db8f,boa_cc_0873,credit_card,2026-04-22,WHOLEFDS KCM#10457 KANSAS CITY MO,WHOLEFDS KCM#10457 KANSAS CITY MO,5.43,USD,False,Groceries
boa_0873_2026-04-23_7157_bc2d200d,boa_cc_0873,credit_card,2026-04-23,7-ELEVEN 21057 KANSAS CITY MO,7-ELEVEN 21057 KANSAS CITY MO,25.04,USD,False,Convenience Store
boa_0873_2026-04-24_8911_841327f7,boa_cc_0873,credit_card,2026-04-24,7-ELEVEN 21057 7-ELEVEN.COM TX,7-ELEVEN 21057 7-ELEVEN.COM TX,27.09,USD,False,Convenience Store
boa_0873_2026-04-24_9317_c571994b,boa_cc_0873,credit_card,2026-04-24,AMC 9640 ONLINE 888-440-4262 KS,AMC 9640 ONLINE 888-440-4262 KS,21.98,USD,False,Entertainment
boa_0873_2026-04-24_7245_9d9d4eff,boa_cc_0873,credit_card,2026-04-24,TST* GUS'S WORLD FAMOUS FKANSAS CITY KS,TST* GUS'S WORLD FAMOUS FKANSAS CITY KS,80.0,USD,False,Restaurants
boa_0873_2026-04-24_6657_fcbf527a,boa_cc_0873,credit_card,2026-04-24,QT 176 KANSAS CITY MO,QT 176 KANSAS CITY MO,2.31,USD,False,Gas & Fuel
boa_0873_2026-04-25_0087_bc2d200d,boa_cc_0873,credit_card,2026-04-25,7-ELEVEN 21057 KANSAS CITY MO,7-ELEVEN 21057 KANSAS CITY MO,21.52,USD,False,Convenience Store
boa_0873_2026-04-25_1685_05c1a6cb,boa_cc_0873,credit_card,2026-04-25,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,3.12,USD,False,Groceries
boa_0873_2026-04-25_4643_bc2d200d,boa_cc_0873,credit_card,2026-04-25,7-ELEVEN 21057 KANSAS CITY MO,7-ELEVEN 21057 KANSAS CITY MO,1.64,USD,False,Convenience Store
boa_0873_2026-04-25_9317_728191dd,boa_cc_0873,credit_card,2026-04-25,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,0.53,USD,False,Gas & Fuel
boa_0873_2026-04-25_9325_728191dd,boa_cc_0873,credit_card,2026-04-25,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,2.12,USD,False,Gas & Fuel
boa_0873_2026-04-27_2223_01dd6836,boa_cc_0873,credit_card,2026-04-27,UA_178_KANSAS CITY Kansas City KS,UA_178_KANSAS CITY Kansas City KS,-41.52,USD,False,Shopping
boa_0873_2026-05-03_9281_7c39eea5,boa_cc_0873,credit_card,2026-05-03,ATM PAYMENT KANSAS CITY MO,ATM PAYMENT KANSAS CITY MO,-840.0,USD,False,Transfers
boa_0873_2026-05-04_2110_7c39eea5,boa_cc_0873,credit_card,2026-05-04,ATM PAYMENT KANSAS CITY MO,ATM PAYMENT KANSAS CITY MO,-202.0,USD,False,Transfers
boa_0873_2026-05-05_4123_7c39eea5,boa_cc_0873,credit_card,2026-05-05,ATM PAYMENT KANSAS CITY MO,ATM PAYMENT KANSAS CITY MO,-190.0,USD,False,Transfers
boa_0873_2026-05-06_9706_19284232,boa_cc_0873,credit_card,2026-05-06,JOBRIGHT.AI SANTA CLARA CA,JOBRIGHT.AI SANTA CLARA CA,-49.99,USD,False,Subscriptions
boa_0873_2026-05-07_4974_a7600e37,boa_cc_0873,credit_card,2026-05-07,ONLINE/MOBILE PAYMENT CONF#11uc1ee05,ONLINE/MOBILE PAYMENT CONF#11uc1ee05,-150.0,USD,False,Transfers
boa_0873_2026-05-08_2999_2e220489,boa_cc_0873,credit_card,2026-05-08,ONLINE/MOBILE PAYMENT CONF#noe6cvltr,ONLINE/MOBILE PAYMENT CONF#noe6cvltr,-500.0,USD,False,Transfers
boa_0873_2026-05-08_7109_d7b91134,boa_cc_0873,credit_card,2026-05-08,ONLINE/MOBILE PAYMENT CONF#105op0lvl,ONLINE/MOBILE PAYMENT CONF#105op0lvl,-120.0,USD,False,Transfers
boa_0873_2026-05-10_0008_4413d190,boa_cc_0873,credit_card,2026-05-10,ONLINE/MOBILE PAYMENT CONF#a9frpuogb,ONLINE/MOBILE PAYMENT CONF#a9frpuogb,-482.76,USD,False,Transfers
boa_0873_2026-05-15_7502_49b473a0,boa_cc_0873,credit_card,2026-05-15,ONLINE/MOBILE PAYMENT CONF#drbh1v8kj,ONLINE/MOBILE PAYMENT CONF#drbh1v8kj,-600.0,USD,False,Transfers
boa_0873_2026-05-16_0327_f8a1d0b6,boa_cc_0873,credit_card,2026-05-16,PAYMENT FROM CHK 5946 CONF#1d6a5op3m,PAYMENT FROM CHK 5946 CONF#1d6a5op3m,-69.28,USD,False,Transfers
boa_0873_2026-05-18_1443_d20f67a7,boa_cc_0873,credit_card,2026-05-18,PAYMENT FROM CHK 5946 CONF#8n5u1pbr8,PAYMENT FROM CHK 5946 CONF#8n5u1pbr8,-38.0,USD,False,Transfers
boa_0873_2026-05-22_3286_24269d4d,boa_cc_0873,credit_card,2026-05-22,PAYMENT FROM CHK 5946 CONF#w4htnua39,PAYMENT FROM CHK 5946 CONF#w4htnua39,-340.0,USD,False,Transfers
boa_0873_2026-05-25_0649_bf6eaa9b,boa_cc_0873,credit_card,2026-05-25,PAYMENT FROM CHK 5946 CONF#1dcdri691,PAYMENT FROM CHK 5946 CONF#1dcdri691,-837.0,USD,False,Transfers
boa_0873_2026-04-26_8724_728191dd,boa_cc_0873,credit_card,2026-04-26,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,1.06,USD,False,Gas & Fuel
boa_0873_2026-04-27_0227_7b983795,boa_cc_0873,credit_card,2026-04-27,"GROUPON, INC. 312-2422019 IL","GROUPON, INC. 312-2422019 IL",65.0,USD,False,Shopping
boa_0873_2026-04-27_3082_0fff300f,boa_cc_0873,credit_card,2026-04-27,BOSS M Outlet KC Kansas City KS,BOSS M Outlet KC Kansas City KS,32.11,USD,False,Shopping
boa_0873_2026-04-27_4229_01dd6836,boa_cc_0873,credit_card,2026-04-27,UA_178_KANSAS CITY Kansas City KS,UA_178_KANSAS CITY Kansas City KS,41.52,USD,False,Shopping
boa_0873_2026-04-27_7217_757ecb50,boa_cc_0873,credit_card,2026-04-27,AE Retail West LLC DE 0 Kansas City KS,AE Retail West LLC DE 0 Kansas City KS,16.58,USD,False,Shopping
boa_0873_2026-04-27_3519_afe6da80,boa_cc_0873,credit_card,2026-04-27,SQ *JOCKEY OUTLET #137 Kansas City KS,SQ *JOCKEY OUTLET #137 Kansas City KS,19.93,USD,False,Shopping
boa_0873_2026-04-27_4732_afe6da80,boa_cc_0873,credit_card,2026-04-27,SQ *JOCKEY OUTLET #137 Kansas City KS,SQ *JOCKEY OUTLET #137 Kansas City KS,22.37,USD,False,Shopping
boa_0873_2026-04-27_8535_afe6da80,boa_cc_0873,credit_card,2026-04-27,SQ *JOCKEY OUTLET #137 Kansas City KS,SQ *JOCKEY OUTLET #137 Kansas City KS,3.99,USD,False,Shopping
boa_0873_2026-04-27_7060_bb298063,boa_cc_0873,credit_card,2026-04-27,AT&T BILL PAYMENT 800-331-0500 TX,AT&T BILL PAYMENT 800-331-0500 TX,35.47,USD,False,Utilities
boa_0873_2026-04-27_8517_05c1a6cb,boa_cc_0873,credit_card,2026-04-27,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,48.57,USD,False,Groceries
boa_0873_2026-04-27_5463_ac03ddc0,boa_cc_0873,credit_card,2026-04-27,EXPRESS #1744 KANSAS CITY KS,EXPRESS #1744 KANSAS CITY KS,74.2,USD,False,Shopping
boa_0873_2026-04-27_2785_e4a1166d,boa_cc_0873,credit_card,2026-04-27,YOGURTINI - KANSAS CITY KANSAS CITY KS,YOGURTINI - KANSAS CITY KANSAS CITY KS,22.16,USD,False,Restaurants
boa_0873_2026-04-27_3859_7f0348ed,boa_cc_0873,credit_card,2026-04-27,"LEGENDS OUTLET, KS-HCO. KANSAS CITY KS","LEGENDS OUTLET, KS-HCO. KANSAS CITY KS",60.79,USD,False,Shopping
boa_0873_2026-04-28_7548_05c1a6cb,boa_cc_0873,credit_card,2026-04-28,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,9.62,USD,False,Groceries
boa_0873_2026-04-28_8634_bc2d200d,boa_cc_0873,credit_card,2026-04-28,7-ELEVEN 21057 KANSAS CITY MO,7-ELEVEN 21057 KANSAS CITY MO,7.69,USD,False,Convenience Store
boa_0873_2026-04-29_8115_e8e209c0,boa_cc_0873,credit_card,2026-04-29,AMAZON MKTPL*BS9YZ48L0 Amzn.com/billWA,AMAZON MKTPL*BS9YZ48L0 Amzn.com/billWA,15.04,USD,False,Shopping
boa_0873_2026-04-29_3628_3c713b4f,boa_cc_0873,credit_card,2026-04-29,WORLD FRESH MARKET OVERLAND PARKKS,WORLD FRESH MARKET OVERLAND PARKKS,12.31,USD,False,Groceries
boa_0873_2026-04-29_4298_809ef636,boa_cc_0873,credit_card,2026-04-29,COSENTINO'S SUN FRESH#44 KANSAS CITY MO,COSENTINO'S SUN FRESH#44 KANSAS CITY MO,10.72,USD,False,Groceries
boa_0873_2026-04-30_6413_ec82f3fb,boa_cc_0873,credit_card,2026-04-30,AMAZON RETA* BJ27N9NQ1 WWW.AMAZON.COWA,AMAZON RETA* BJ27N9NQ1 WWW.AMAZON.COWA,3.43,USD,False,Shopping
boa_0873_2026-05-01_4702_841327f7,boa_cc_0873,credit_card,2026-05-01,7-ELEVEN 21057 7-ELEVEN.COM TX,7-ELEVEN 21057 7-ELEVEN.COM TX,14.5,USD,False,Convenience Store
boa_0873_2026-05-02_4027_9d6f47ba,boa_cc_0873,credit_card,2026-05-02,STARBUCKS 8007827282 800-782-7282 WA,STARBUCKS 8007827282 800-782-7282 WA,10.0,USD,False,Coffee Shops
boa_0873_2026-05-02_5745_c4f35fc2,boa_cc_0873,credit_card,2026-05-02,BP#9496811WESTPORT PLAZA 855-274-7797 MO,BP#9496811WESTPORT PLAZA 855-274-7797 MO,14.6,USD,False,Gas & Fuel
boa_0873_2026-05-02_0078_8ce14c59,boa_cc_0873,credit_card,2026-05-02,CHIPOTLE 4981 KANSAS CITY MO,CHIPOTLE 4981 KANSAS CITY MO,11.19,USD,False,Restaurants
boa_0873_2026-05-02_9295_728191dd,boa_cc_0873,credit_card,2026-05-02,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,1.59,USD,False,Gas & Fuel
boa_0873_2026-05-02_9303_728191dd,boa_cc_0873,credit_card,2026-05-02,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,1.59,USD,False,Gas & Fuel
boa_0873_2026-05-03_1483_d208cc66,boa_cc_0873,credit_card,2026-05-03,YSI*Bellerive 816-9312108 MO,YSI*Bellerive 816-9312108 MO,774.7,USD,False,Housing
boa_0873_2026-05-03_3601_05c1a6cb,boa_cc_0873,credit_card,2026-05-03,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,3.12,USD,False,Groceries
boa_0873_2026-05-03_3507_728191dd,boa_cc_0873,credit_card,2026-05-03,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,2.0,USD,False,Gas & Fuel
boa_0873_2026-05-04_3705_8eeb7352,boa_cc_0873,credit_card,2026-05-04,APPLE.COM/BILL 866-712-7753 CA,APPLE.COM/BILL 866-712-7753 CA,5.99,USD,False,Subscriptions
boa_0873_2026-05-04_7603_bc2d200d,boa_cc_0873,credit_card,2026-05-04,7-ELEVEN 21057 KANSAS CITY MO,7-ELEVEN 21057 KANSAS CITY MO,15.39,USD,False,Convenience Store
boa_0873_2026-05-04_6892_28185a75,boa_cc_0873,credit_card,2026-05-04,MIDTOWN MARKET KANSAS CITY MO,MIDTOWN MARKET KANSAS CITY MO,14.89,USD,False,Groceries
boa_0873_2026-05-05_4289_f5d82bf7,boa_cc_0873,credit_card,2026-05-05,CLAUDE.AI SUBSCRIPTION ANTHROPIC.COMCA,CLAUDE.AI SUBSCRIPTION ANTHROPIC.COMCA,20.0,USD,False,Subscriptions
boa_0873_2026-05-05_9181_81b60f2f,boa_cc_0873,credit_card,2026-05-05,ANTHROPIC ANTHROPIC.COMCA,ANTHROPIC ANTHROPIC.COMCA,5.0,USD,False,Subscriptions
boa_0873_2026-05-05_2353_6f75f4e0,boa_cc_0873,credit_card,2026-05-05,JOBRIGHT.AI JOBRIGHT.AI CA,JOBRIGHT.AI JOBRIGHT.AI CA,49.99,USD,False,Subscriptions
boa_0873_2026-05-06_0088_0c71ae92,boa_cc_0873,credit_card,2026-05-06,BackMarketUSMP BROOKLYN NY,BackMarketUSMP BROOKLYN NY,632.33,USD,False,Shopping
boa_0873_2026-05-06_5579_d208cc66,boa_cc_0873,credit_card,2026-05-06,YSI*Bellerive 816-9312108 MO,YSI*Bellerive 816-9312108 MO,56.57,USD,False,Housing
boa_0873_2026-05-06_6107_6ea430d2,boa_cc_0873,credit_card,2026-05-06,PRINTWITHME 7737972118 IL,PRINTWITHME 7737972118 IL,2.94,USD,False,Shopping
boa_0873_2026-05-06_6106_05c1a6cb,boa_cc_0873,credit_card,2026-05-06,COSTCO WHSE #0375 KANSAS CITY MO,COSTCO WHSE #0375 KANSAS CITY MO,3.12,USD,False,Groceries
boa_0873_2026-05-07_0015_6440c616,boa_cc_0873,credit_card,2026-05-07,MOTOR VEHICLE DEPT OF STA877-3323901 MO,MOTOR VEHICLE DEPT OF STA877-3323901 MO,17.08,USD,False,Fees
boa_0873_2026-05-07_4351_c2b7db8f,boa_cc_0873,credit_card,2026-05-07,WHOLEFDS KCM#10457 KANSAS CITY MO,WHOLEFDS KCM#10457 KANSAS CITY MO,23.35,USD,False,Groceries
boa_0873_2026-05-08_4319_841327f7,boa_cc_0873,credit_card,2026-05-08,7-ELEVEN 21057 7-ELEVEN.COM TX,7-ELEVEN 21057 7-ELEVEN.COM TX,30.0,USD,False,Convenience Store
boa_0873_2026-05-08_7159_d92dc358,boa_cc_0873,credit_card,2026-05-08,WALMART.COM 800-925-6278 AR,WALMART.COM 800-925-6278 AR,48.1,USD,False,Groceries
boa_0873_2026-05-08_3655_c795ef11,boa_cc_0873,credit_card,2026-05-08,TOTALWINE 1808 POS KANSAS CITY MO,TOTALWINE 1808 POS KANSAS CITY MO,24.17,USD,False,Shopping
boa_0873_2026-05-09_4249_24ea8b24,boa_cc_0873,credit_card,2026-05-09,QT 184 KANSAS CITY MO,QT 184 KANSAS CITY MO,4.05,USD,False,Gas & Fuel
boa_0873_2026-05-09_1235_9cd646d2,boa_cc_0873,credit_card,2026-05-09,DD *DOORDASH CURRYINAH 855-973-1040 CA,DD *DOORDASH CURRYINAH 855-973-1040 CA,11.6,USD,False,Restaurants
boa_0873_2026-05-09_8850_728191dd,boa_cc_0873,credit_card,2026-05-09,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,2.0,USD,False,Gas & Fuel
boa_0873_2026-05-09_8868_728191dd,boa_cc_0873,credit_card,2026-05-09,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,2.12,USD,False,Gas & Fuel
boa_0873_2026-05-10_3613_6ef76958,boa_cc_0873,credit_card,2026-05-10,AMAZON MKTPL*BV9XE1RZ1 Amzn.com/billWA,AMAZON MKTPL*BV9XE1RZ1 Amzn.com/billWA,79.46,USD,False,Shopping
boa_0873_2026-05-10_6190_c4f35fc2,boa_cc_0873,credit_card,2026-05-10,BP#9496811WESTPORT PLAZA 855-274-7797 MO,BP#9496811WESTPORT PLAZA 855-274-7797 MO,10.78,USD,False,Gas & Fuel
boa_0873_2026-05-10_6614_28185a75,boa_cc_0873,credit_card,2026-05-10,MIDTOWN MARKET KANSAS CITY MO,MIDTOWN MARKET KANSAS CITY MO,9.0,USD,False,Groceries
boa_0873_2026-05-10_8695_8ce14c59,boa_cc_0873,credit_card,2026-05-10,CHIPOTLE 4981 KANSAS CITY MO,CHIPOTLE 4981 KANSAS CITY MO,10.52,USD,False,Restaurants
boa_0873_2026-05-10_5280_728191dd,boa_cc_0873,credit_card,2026-05-10,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,1.6,USD,False,Gas & Fuel
boa_0873_2026-05-10_5298_728191dd,boa_cc_0873,credit_card,2026-05-10,BP#9712035MIDWEST FUELS KANSAS CITY MO,BP#9712035MIDWEST FUELS KANSAS CITY MO,2.53,USD,False,Gas & Fuel
boa_0873_2026-05-11_9642_ba3f8f0f,boa_cc_0873,credit_card,2026-05-11,7729 Great Clips at Mill KANSAS CITY MO,7729 Great Clips at Mill KANSAS CITY MO,39.0,USD,False,Personal Care
boa_0873_2026-05-11_4952_4bc05436,boa_cc_0873,credit_card,2026-05-11,COLDSTONE 21162 KANSAS CITY MO,COLDSTONE 21162 KANSAS CITY MO,40.55,USD,False,Restaurants
boa_0873_2026-05-11_7577_5e7a48dd,boa_cc_0873,credit_card,2026-05-11,MINSKY'S SOUTH PLAZA KANSAS CITY MO,MINSKY'S SOUTH PLAZA KANSAS CITY MO,44.0,USD,False,Restaurants
boa_0873_2026-05-11_8156_79391b3f,boa_cc_0873,credit_card,2026-05-11,PAYRANGE MOBILE https://www.pOR,PAYRANGE MOBILE https://www.pOR,10.0,USD,False,
boa_0873_2026-05-12_4022_59425397,boa_cc_0873,credit_card,2026-05-12,AMAZON PRIME*865T38IO3 Amzn.com/billWA,AMAZON PRIME*865T38IO3 Amzn.com/billWA,8.05,USD,False,Shopping
boa_0873_2026-05-12_3349_38895e90,boa_cc_0873,credit_card,2026-05-12,BKG*HOTEL AT BOOKING.C 147-036-3250 NY,BKG*HOTEL AT BOOKING.C 147-036-3250 NY,68.96,USD,False,Travel
boa_0873_2026-05-12_3293_5b82cae2,boa_cc_0873,credit_card,2026-05-12,LOVE'S #0732 INSIDE ABILENE KS,LOVE'S #0732 INSIDE ABILENE KS,2.0,USD,False,Convenience Store
boa_0873_2026-05-12_9448_142aa8f1,boa_cc_0873,credit_card,2026-05-12,LOVE'S #0732 OUTSIDE ABILENE KS,LOVE'S #0732 OUTSIDE ABILENE KS,36.65,USD,False,Convenience Store
boa_0873_2026-05-12_4589_f5e128bf,boa_cc_0873,credit_card,2026-05-12,CANA LIQUOR DENVER CO,CANA LIQUOR DENVER CO,1.19,USD,False,Shopping
boa_0873_2026-05-12_7339_72c985da,boa_cc_0873,credit_card,2026-05-12,TST*SPICE ROOM NEIGHBORH Denver CO,TST*SPICE ROOM NEIGHBORH Denver CO,29.29,USD,False,Restaurants
boa_0873_2026-05-13_0883_4137f796,boa_cc_0873,credit_card,2026-05-13,AIRBNB * HMJJ4JF5JH AIRBNB.COM CA,AIRBNB * HMJJ4JF5JH AIRBNB.COM CA,331.39,USD,False,Travel
boa_0873_2026-05-12_4804_527723b8,boa_cc_0873,credit_card,2026-05-12,STARBUCKS STORE 29601 HAYS KS,STARBUCKS STORE 29601 HAYS KS,6.94,USD,False,Coffee Shops
boa_0873_2026-05-12_2835_04993bf0,boa_cc_0873,credit_card,2026-05-12,SEIBERT TRAVEL STOP SEIBERT CO,SEIBERT TRAVEL STOP SEIBERT CO,54.47,USD,False,Convenience Store
boa_0873_2026-05-13_8258_e5dc9bef,boa_cc_0873,credit_card,2026-05-13,UBER *EATS HELP.UBER.COMCA,UBER *EATS HELP.UBER.COMCA,29.49,USD,False,Transportation
boa_0873_2026-05-13_0294_9d6f47ba,boa_cc_0873,credit_card,2026-05-13,STARBUCKS 8007827282 800-782-7282 WA,STARBUCKS 8007827282 800-782-7282 WA,20.0,USD,False,Coffee Shops
boa_0873_2026-05-13_3715_2ef2b1f3,boa_cc_0873,credit_card,2026-05-13,ARCHES NATIONAL PARK MOAB UT,ARCHES NATIONAL PARK MOAB UT,80.0,USD,False,Travel
boa_0873_2026-05-13_4152_324e058e,boa_cc_0873,credit_card,2026-05-13,MAVERIK CNTRY STRE MOAB UT,MAVERIK CNTRY STRE MOAB UT,28.95,USD,False,Convenience Store
boa_0873_2026-05-13_4111_324e058e,boa_cc_0873,credit_card,2026-05-13,MAVERIK CNTRY STRE MOAB UT,MAVERIK CNTRY STRE MOAB UT,47.0,USD,False,Convenience Store
boa_0873_2026-05-13_7465_d6d89343,boa_cc_0873,credit_card,2026-05-13,CHIPOTLE 4197 CLIFTON CO,CHIPOTLE 4197 CLIFTON CO,10.1,USD,False,Restaurants
